episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,approval_disparity,rho_cumulative
228,22586.5,22686.0,199,339.8862475123809,341.69404944309423,285.3375591043706,287.17589872757696,1.8078019307133104,1.838339623206366,0.983388438073378,0.012381133460499762,0.010530077979945002,0.011455605720222382,54.518150715517265,1070,1018,1945,1859,139,96,1314.6154916893565,0.5501285347043702,0.5476062399139322,0.8700934579439252,0.9056974459724951,163893,135869,310247,257496,22597,16887,-15415.07506076637,0.528266187908344,0.527654798521142,0.8621234585979878,0.8757111629584379,1070,1018,355,185,31278,132615,118643,27711,13880,121989,108888,12739,0.4832311029598997,0.4767763382732159,0.19084402628544234,0.1021572249740559,0.5302344504907694,0.5214320598069049,68,68,0.0025222947904379733,1.1757874427976864
229,22686.0,22785.5,199,341.69404944309423,343.64220335856567,287.17589872757696,288.9652883275045,1.948153915471437,1.7893895999275173,1.0887254042106598,0.012412567097512412,0.010562627050227551,0.011487597073869982,54.676915031061185,1125,1016,1962,1903,137,92,1686.4762739771995,0.573394495412844,0.5338938518129269,0.8782222222222222,0.9094488188976377,165018,136885,312209,259399,22734,16979,-13742.14860364272,0.5285497855603137,0.5277005693930972,0.8622332109224449,0.8759615735836651,1125,1016,331,172,31486,133532,119357,27834,13965,122920,109688,12826,0.48314750695847974,0.4766903496158428,0.19080342750487825,0.10201994374840194,0.5307821982467971,0.521257138591318,79,72,0.03950064359991712,1.1751401463374593
230,22785.5,22885.0,199,343.64220335856567,345.5053029549675,288.9652883275045,290.9138367046575,1.8630995964018098,1.9485483771530312,0.9561474676466241,0.01244001080169416,0.01060184780555442,0.01152092930362429,54.59146625030996,1091,1082,1964,1945,132,108,1456.030720914018,0.5554989816700611,0.5562982005141388,0.8790100824931255,0.9001848428835489,166109,137967,314173,261344,22866,17087,-12288.434984157415,0.5287182539556232,0.5279134014938166,0.8623434010198123,0.8761515434850363,1091,1082,342,194,31683,134426,120085,27979,14068,123899,110460,12917,0.48307142879878284,0.4764907554793682,0.19073620333636349,0.10196641225800372,0.5310415339747243,0.5213266629609042,84,75,-0.0007992188440777426,1.173381379345656
231,22885.0,22984.5,199,345.5053029549675,347.29603309208636,290.9138367046575,292.63213371639443,1.790730137118885,1.7182970117369223,1.0421540192918943,0.012464068277921632,0.010630711307265757,0.011547389792593694,54.663899375691926,1078,998,1953,1887,154,116,-119.83145689956133,0.5519713261648745,0.5288818229994701,0.8571428571428572,0.8837675350701403,167187,138965,316126,263231,23020,17203,-12461.55035021084,0.5288619094917849,0.5279203437285123,0.8623098685902613,0.8762062389810383,1078,998,360,177,31872,135315,120789,28150,14162,124803,111266,13000,0.4829118769098397,0.47649402995847756,0.1906368318110858,0.10191055301694671,0.531005298057379,0.5213901774537958,76,70,0.02308950316540448,1.1724585418289772
232,22984.5,23084.0,199,347.29603309208636,349.15101733376025,292.63213371639443,294.48934315457274,1.8549842416738898,1.8572094381783018,0.9988018602217558,0.012490701853039491,0.010665343678739739,0.011578022765889616,54.661674179187514,1100,1053,1979,1910,147,121,359.0433484181019,0.5558362809499747,0.5513089005235602,0.8663636363636363,0.8850902184235517,168287,140018,318105,265141,23167,17324,-12125.964630842409,0.5290297228902406,0.5280888282083872,0.8623363658511947,0.876273050607779,1100,1053,344,181,32071,136216,121523,28295,14264,125754,112044,13079,0.4828405715094073,0.4763804918892212,0.19057324689369945,0.10187261637789427,0.5312758837756353,0.521669165782833,71,79,0.00452738042641454,1.1711485564162754
233,23084.0,23183.5,199,349.15101733376025,350.92656833402776,294.48934315457274,296.31461386517293,1.7755510002675123,1.8252707106001935,0.9727603636852683,0.012513680530369924,0.010698301127553144,0.011605990828961535,54.61195446885483,1058,1048,1973,1925,134,125,242.18254209551864,0.5362392295995946,0.5444155844155845,0.8733459357277883,0.8807251908396947,169345,141066,320078,267066,23301,17449,-11883.338092430937,0.5290741631727266,0.5282065107501517,0.8624051492515279,0.8763061262104264,1058,1048,353,185,32250,137095,122264,28469,14358,126708,112830,13170,0.4827385824705228,0.47624182786277547,0.19043963506451328,0.10178214452809323,0.531135229499827,0.5215780296425457,68,74,-0.008176354815989884,1.1696885684159075
234,23183.5,23283.0,199,350.92656833402776,352.74094679685464,296.31461386517293,298.17907651067287,1.8143784628268804,1.8644626454999411,0.9731374705768744,0.012538130440177727,0.010732660174209863,0.011635395307193794,54.56187028618177,1073,1060,1981,1915,129,115,1067.5392390517466,0.541645633518425,0.5535248041775457,0.8797763280521901,0.8915094339622641,170418,142126,322059,268981,23430,17564,-10851.879972878658,0.5291514908758954,0.5283867633773389,0.8625145231137556,0.8764195150781701,1073,1060,360,182,32444,137974,123006,28635,14456,127670,113601,13254,0.482675534607013,0.47608195374394474,0.19037895058033777,0.10171256490719502,0.5311809296157436,0.5216889209671599,71,84,-0.011879170659120697,1.1682220657937474
235,23283.0,23382.5,199,352.74094679685464,354.60892774273464,298.17907651067287,299.9906436694456,1.8679809458799923,1.811567158772732,1.0311408753653266,0.012564664684466504,0.010764464620759157,0.01166456465261283,54.61828407328903,1096,1057,1957,1898,144,131,392.31978623892473,0.5600408788962699,0.5569020021074815,0.8686131386861313,0.8760643330179754,171514,143183,324016,270879,23574,17695,-10485.783206201124,0.5293380573798825,0.5285865644808199,0.8625534941754026,0.8764168930669144,1096,1057,389,180,32661,138853,123695,28807,14567,128616,114373,13323,0.48255641696706336,0.47600589192960696,0.1904276035775505,0.10173693804432091,0.5313496453439188,0.5223019003226963,82,81,0.003138876788788325,1.167235448034794
236,23382.5,23482.0,199,354.60892774273464,356.42197266357374,299.9906436694456,301.76421924080535,1.8130449208391042,1.7735755713597428,1.0222541120416433,0.012588634567131298,0.010794381635561737,0.011691508101346518,54.657753422768394,1097,1024,1967,1918,157,134,-792.5911933510623,0.5577020843924758,0.5338894681960376,0.8568824065633546,0.869140625,172611,144207,325983,272797,23731,17829,-11291.30693557092,0.5295092075353622,0.5286238485027328,0.8625174525377872,0.8763652249890782,1097,1024,376,174,32863,139748,124391,28981,14673,129534,115199,13391,0.48239938892518935,0.4760756166673387,0.19038763462351763,0.10174956832886059,0.5313854213828342,0.5228406499429875,78,73,0.023812616196438263,1.1662210020126074
237,23482.0,23581.5,199,356.42197266357374,358.28973695350317,301.76421924080535,303.5957567744034,1.8677642899294256,1.8315375335980661,1.0197794233898072,0.012614722608625683,0.010826504128230129,0.011720613368427906,54.69398017909975,1107,1047,1989,1914,139,121,838.9970594912563,0.5565610859728507,0.5470219435736677,0.8744354110207768,0.8844317096466093,173718,145254,327972,274711,23870,17950,-10438.643976385523,0.5296732647908968,0.5287520339556844,0.8625933984964137,0.8764233687196221,1107,1047,371,174,33082,140636,125121,29133,14766,130488,115985,13472,0.4823673972168356,0.4759583707969466,0.19043507293429582,0.1016564087735966,0.5317367194406494,0.5229123875628585,82,73,0.009539142399182965,1.1651704427593363
238,23581.5,23681.0,199,358.28973695350317,360.11997435679365,303.5957567744034,305.42755720687217,1.8302374032904822,1.8318004324687536,0.9991467251832861,0.01263900673952101,0.010858367785664774,0.011748687262592893,54.69241714992148,1091,1061,1977,1910,143,131,230.87401291898095,0.5518462316641376,0.5554973821989528,0.8689275893675528,0.8765315739868049,174809,146315,329949,276621,24013,18081,-10195.22710193557,0.5298061215521187,0.52893670401018,0.8626329307987575,0.8764241533677339,1091,1061,389,180,33294,141515,125830,29310,14863,131452,116751,13555,0.48226847179412574,0.4757917873191117,0.19045930129455577,0.10158220278166968,0.5318190530956488,0.5230135829403899,75,74,-0.0036511505348152395,1.1639877179521434
239,23681.0,23780.5,199,360.11997435679365,361.97405228252103,305.42755720687217,307.3574764350404,1.8540779257273812,1.9299192281682167,0.9607023437385924,0.012664090179950986,0.010894090820651197,0.011779090500301091,54.61657584748065,1103,1093,1982,1942,148,109,1017.4231838547838,0.5565085771947528,0.562821833161689,0.8658204895738894,0.9002744739249772,175912,147408,331931,278563,24161,18190,-9208.4636840936,0.5299655651325125,0.5291729339503093,0.8626529173677748,0.8766009985889504,1103,1093,341,190,33491,142421,126565,29454,14976,132432,117523,13632,0.4821966011008312,0.47565182741426537,0.19038496520987766,0.10159557147508955,0.5320676781317023,0.5234899328859061,67,78,-0.006313255966936215,1.1624733434335355
240,23780.5,23880.0,199,361.97405228252103,363.7938291075158,307.3574764350404,309.24533712685064,1.8197768249947899,1.8878606918102605,0.9639359688398483,0.012687528197207672,0.010927754918438276,0.011807641557822974,54.548491980665176,1107,1080,1967,1925,149,110,833.5542105605218,0.5627859684799187,0.561038961038961,0.8654019873532068,0.8981481481481481,177019,148488,333898,280488,24310,18300,-8358.136945495946,0.5301589108050961,0.5293916317275605,0.8626701088583711,0.8767577177953774,1107,1080,349,180,33680,143339,127265,29614,15082,133406,118294,13706,0.4820184607275276,0.4755141039901885,0.19026206226450268,0.10157049727924142,0.5321199481783423,0.523898846741698,69,73,0.001747007440957682,1.1610370375162926
241,23880.0,23979.5,199,363.7938291075158,365.6684661384717,309.24533712685064,311.1411050960345,1.8746370309558529,1.8957679691838507,0.9888536263026456,0.012713059504171273,0.010961469397672589,0.011837264450921932,54.52736104243718,1123,1105,1969,1922,152,131,-150.9094614541703,0.5703402742508887,0.5749219562955254,0.8646482635796973,0.881447963800905,178142,149593,335867,282410,24462,18431,-8564.793757606509,0.5303944716212072,0.5297014978223151,0.8626825790661382,0.8767923632790304,1123,1105,353,184,33880,144262,127958,29767,15206,134387,119051,13766,0.4818514471502112,0.47539747176091496,0.19018535774831313,0.10164914133682726,0.5323110280138891,0.5248515808366699,82,85,-0.004581682044636715,1.1597951919539724
242,23979.5,24079.0,199,365.6684661384717,367.566277963713,311.1411050960345,313.06061246262516,1.8978118252413196,1.9195073665906648,0.9886973388448727,0.012739342256967332,0.01099589114116369,0.011867616699065511,54.50566550108783,1153,1106,1980,1947,172,122,-112.89209061675204,0.5823232323232324,0.5680534155110426,0.8508239375542064,0.8896925858951176,179295,150699,337847,284357,24634,18553,-8641.68007715605,0.530698807448342,0.5299640944305926,0.8626063191946234,0.8768870397281999,1153,1106,377,168,34110,145185,128638,29914,15293,135406,119811,13847,0.4817210157260535,0.4751210626079189,0.1902451267464235,0.1014804345085236,0.5327689616393853,0.5248112560054907,85,65,0.01426981681218975,1.1585547813652812
243,24079.0,24178.5,199,367.566277963713,369.37590934963026,313.06061246262516,314.9290380784637,1.809631385917271,1.8684256158385324,0.9685327425277912,0.012761761630846977,0.011027916884997789,0.011894839257922382,54.44687127116657,1062,1063,1966,1944,122,112,1358.6621314787233,0.5401831129196337,0.5468106995884774,0.8851224105461394,0.8946378174976481,180357,151762,339813,286301,24756,18665,-7248.893714611891,0.5307536792294586,0.530078483833448,0.8627389011793276,0.8770113730709928,1062,1063,368,167,34323,146034,129387,30069,15386,136376,120618,13921,0.4817649707339037,0.4750385084229535,0.19030589331159867,0.1013824277487118,0.5330320536712635,0.5249940287303375,73,70,-0.006627586668843666,1.1572232329940648
244,24178.5,24278.0,199,369.37590934963026,371.29641993466146,314.9290380784637,316.8305402102608,1.9205105850311952,1.9015021317970877,1.0099965458445965,0.012788564304162815,0.011061042529685976,0.011924803416924395,54.46587972440068,1142,1078,1988,1934,156,111,612.4450705465158,0.5744466800804829,0.5573940020682523,0.8633975481611209,0.8970315398886828,181499,152840,341801,288235,24912,18776,-6682.679073133128,0.5310078086371894,0.5302617655732301,0.8627430454162281,0.8771525778591992,1142,1078,355,179,34514,146985,130069,30233,15483,137357,121392,14003,0.4815170230631274,0.4748729335438097,0.190160827332382,0.10130201517927244,0.5330594467697345,0.5250966560401547,81,75,0.01705267801223065,1.1561807370182748
245,24278.0,24377.5,199,371.29641993466146,373.13635334787006,316.8305402102608,318.80909535999757,1.8399334132085983,1.978555149736792,0.9299378960719722,0.012811842789033882,0.01109705858621487,0.011954450687624376,54.327257987872486,1115,1137,1985,1959,152,127,625.8398279968613,0.5617128463476071,0.5803981623277182,0.863677130044843,0.8883025505716798,182614,153977,343786,290194,25064,18903,-6120.936424279758,0.5311850977061311,0.5306002191637319,0.8627487487268227,0.8772349117075927,1115,1137,362,182,34714,147900,130777,30395,15588,138389,122137,14080,0.48137795023648433,0.4745963045411001,0.19009495438465834,0.10123589886801275,0.5331674576479443,0.5254145881083996,85,73,-0.01868531598011114,1.1545260115098583
246,24377.5,24477.0,199,373.13635334787006,375.08434529075635,318.80909535999757,320.7311624177127,1.94799194288629,1.9220670577151395,1.0134880232544896,0.01283934671457122,0.011130474026358137,0.011984910370464678,54.353182873043636,1133,1108,1984,1935,146,129,369.83856485637796,0.5710685483870968,0.572609819121447,0.8711385701676964,0.8835740072202166,183747,155085,345770,292129,25210,19032,-5790.112988445188,0.531413945686439,0.5308784817666168,0.86280048109629,0.877280201179998,1133,1108,379,205,34922,148825,131457,30566,15708,139377,122879,14165,0.4811840240622379,0.47440343136080293,0.19005480361584134,0.1012863913337847,0.5332580014659174,0.5258259967194456,74,70,-0.0015412707343502863,1.1535309892612202
247,24477.0,24576.5,199,375.08434529075635,377.0619014621661,320.7311624177127,322.73754906620917,1.9775561714097307,2.006386648496459,0.9856306474585378,0.012867830883322258,0.011167049799266152,0.012017440341294205,54.32435239595691,1172,1138,1988,1955,145,123,1030.130039800201,0.5895372233400402,0.5820971867007673,0.8762798634812287,0.8919156414762741,184919,156223,347758,294084,25355,19155,-4760.130126790033,0.5317462143214534,0.5312189714503339,0.8628859122102109,0.8773868124411899,1172,1138,361,169,35137,149782,132127,30712,15817,140406,123636,14225,0.4809781514731509,0.47419444784483344,0.19001292457778812,0.10124629535983817,0.5335995990827499,0.5264962385992943,72,78,0.007440036639272951,1.1523035282038299
248,24576.5,24676.0,199,377.0619014621661,379.01063802021633,322.73754906620917,324.6835101462709,1.948736558050257,1.9459610800617497,1.0014262762071373,0.012894917420247192,0.01120088184761413,0.01204789963393066,54.327127873945415,1152,1102,1985,1940,155,106,910.2502339749404,0.580352644836272,0.568041237113402,0.8654513888888888,0.9038112522686026,186071,157325,349743,296024,25510,19261,-3914.7587494108616,0.5320220847879729,0.5314602870037565,0.8629017955511606,0.8775719052915938,1152,1102,375,174,35343,150728,132791,30881,15917,141408,124400,14299,0.4807358546132446,0.4740054860416723,0.18994362367053436,0.10117273160654695,0.5336886929209954,0.5267738946253641,82,70,0.012311407722869983,1.1512412679358728
249,24676.0,24775.5,199,379.01063802021633,380.9742341132291,324.6835101462709,326.61860376525885,1.963596093012768,1.9350936189879349,1.0147292481072518,0.01292238616193548,0.01123400351519502,0.012078194838565249,54.35563034797025,1151,1113,1982,1941,149,122,609.6521758267332,0.5807265388496469,0.5734157650695518,0.8705473501303215,0.8903863432165319,187222,158438,351725,297965,25659,19383,-3285.462747382285,0.5322965384888763,0.531733592871646,0.8629487987522834,0.8776619245383052,1151,1113,363,186,35559,151663,133475,31028,16027,142411,125152,14375,0.48058568483900777,0.47381068246270536,0.18992960229032912,0.10115628826417905,0.5340231576734198,0.5271692651799224,76,82,0.007310773780095037,1.1502921593763762
250,24775.5,24875.0,199,380.9742341132291,382.86423712793305,326.61860376525885,328.6134934464361,1.8900030147039502,1.9948896811772556,0.9474223224156395,0.012946676637979354,0.011269264071231817,0.012107970354605585,54.25074368149694,1133,1149,1977,1972,153,125,300.21195167116014,0.5730905412240769,0.5826572008113591,0.8649602824360105,0.8912097476066144,188355,159587,353702,299937,25812,19508,-3008.903248611451,0.5325245545685351,0.5320684010308832,0.8629608983037349,0.8777594666232211,1133,1149,384,179,35792,152563,134168,31179,16130,143457,125899,14451,0.4805174977806176,0.47352944118264834,0.19002415651296753,0.10107339570265748,0.5344402801212466,0.5274516856871914,78,74,-0.0095666595872822,1.1488484568419721
251,24875.0,24974.5,199,382.86423712793305,384.7653825785052,328.6134934464361,330.6204840899632,1.9011454505721304,2.0069906435271037,0.9472617407079885,0.012971219716923605,0.011304728199380113,0.01213797395815186,54.14489848854197,1116,1149,1982,1955,146,125,557.4437604033832,0.5630676084762866,0.5877237851662405,0.8691756272401434,0.8912097476066144,189471,160736,355684,301892,25958,19633,-2448.1548697288317,0.5326947515210131,0.5324288156029309,0.8629975035757451,0.877855614174796,1116,1149,370,198,36003,153468,134875,31338,16246,144490,126623,14533,0.4804208229776993,0.47324539901686696,0.19001852526244123,0.1010725661955007,0.534637145275538,0.5278274147958023,81,75,-0.0246561766899539,1.1474154431802148
252,24974.5,25074.0,199,384.7653825785052,386.65009348689557,330.6204840899632,332.590462653733,1.8847109083903888,1.9699785637698142,0.9567164552205815,0.012994912567946836,0.011338434752300727,0.012166673660123781,54.059630833162544,1151,1104,1977,1954,162,117,530.188493736877,0.5821952453211937,0.5649948822927329,0.8592528236316247,0.8940217391304348,190622,161840,357661,303846,26120,19750,-1911.4891328272838,0.5329683694895445,0.5326382443737946,0.8629748927196231,0.8779658922392486,1151,1104,344,178,36195,154427,135549,31490,16341,145499,127390,14616,0.4801865453599917,0.4730389736906196,0.18987839808626497,0.10097009391992091,0.5347565930412942,0.5278612268630681,79,68,0.01720036302846084,1.1460940466504854
253,25074.0,25173.5,199,386.65009348689557,388.59653453900245,332.590462653733,334.51017375439795,1.9464410521068771,1.9197111006649266,1.0139239448230997,0.013020870311272005,0.01136987800980608,0.012195374160539042,54.086360784604494,1167,1105,1993,1955,156,121,446.8832035567485,0.5855494229804316,0.5652173913043478,0.8663239074550129,0.890497737556561,191789,162945,359654,305801,26276,19871,-1501.1543127265545,0.5332597440873729,0.532846524373694,0.8629952708445219,0.8780508760624751,1167,1105,365,184,36404,155385,136219,31646,16447,146498,128162,14694,0.47996963748491606,0.47288596178560566,0.18981276298432131,0.10093589861609746,0.5349595885378399,0.5281461738544042,79,80,0.020332031676083773,1.145207565115651
254,25173.5,25273.0,199,388.59653453900245,390.46375137414987,334.51017375439795,336.516168935937,1.867216835147417,2.005995181539049,0.9308182055127581,0.013043488925570897,0.011404487764072027,0.012223988344821461,53.94758243821286,1141,1179,1978,1964,168,149,-625.0138980938176,0.576845298281092,0.6003054989816701,0.852760736196319,0.8736217133163698,192930,164124,361632,307765,26444,20020,-2145.191623214008,0.5334981417573667,0.5332770133056065,0.8629347431710983,0.8780190587604494,1141,1179,361,179,36604,156326,136895,31807,16558,147566,128879,14762,0.47976672418370053,0.4725586080288532,0.1897268439330327,0.10088713411810582,0.5350601511452836,0.5286717752234994,87,90,-0.023460200700578082,1.143715456178775
255,25273.0,25372.5,199,390.46375137414987,392.44789474857527,336.516168935937,338.4504568794252,1.9841433744254005,1.9342879434881866,1.0257745653148762,0.013070538535437133,0.011435999889836658,0.012253269212636895,53.997437869150076,1156,1113,1995,1956,140,126,999.5536858246315,0.5794486215538847,0.5690184049079755,0.8788927335640139,0.8867924528301887,194086,165237,363627,309721,26584,20146,-1088.3355184904322,0.5337502440687848,0.5335027331049558,0.8630297909174284,0.8780781544085162,1156,1113,366,176,36811,157275,137575,31966,16657,148580,129645,14839,0.47957384902661243,0.47236706584312976,0.1896633451150521,0.10080672004454208,0.5352225307879087,0.5288608077216155,88,88,0.010430216645909152,1.1429292288690134
256,25372.5,25472.0,199,392.44789474857527,394.39967107693775,338.4504568794252,340.48711684091023,1.9517763283624845,2.036659961485043,0.958322137849332,0.013096106129033494,0.011471284829081566,0.01228369547905753,53.91255423602752,1156,1168,1985,1967,159,141,-61.53843576314008,0.582367758186398,0.5937976614133198,0.8624567474048443,0.8792808219178082,195242,166405,365612,311688,26743,20287,-1184.3113301258945,0.5340142008467993,0.5338832422165756,0.8630263980086252,0.8780865959556504,1156,1168,375,178,37032,158210,138250,32120,16763,149642,130372,14911,0.4794208067568898,0.47205859705859704,0.1896723041148933,0.10073615576455035,0.5355159648310968,0.5292353349750584,84,81,-0.011429903226921834,1.141642485925617
257,25472.0,25571.5,199,394.39967107693775,396.4051249194893,340.48711684091023,342.47338795438566,2.0054538425515602,1.986271113475425,1.0096576589902528,0.013123573867833044,0.011504324669254483,0.012313949268543765,53.93173696510365,1208,1144,1989,1957,172,127,-192.03665164854084,0.6073403720462544,0.5845682166581502,0.8576158940397351,0.888986013986014,196450,167549,367601,313645,26915,20414,-1370.7064613664425,0.5344109510039418,0.5341994930574375,0.8629931280223976,0.8781610155835009,1208,1144,354,192,37252,159198,138897,32254,16865,150684,131095,15001,0.4791853123359294,0.4717435316998517,0.1896258589972003,0.10065712120036527,0.5359537306131845,0.5292474737965229,87,90,0.022772155388104176,1.1407513474394577
258,25571.5,25671.0,199,396.4051249194893,398.3704588417464,342.47338795438566,344.48521802356294,1.9653339222571162,2.011830069177279,0.9768886310864333,0.013149265828504921,0.011538104022009986,0.012343684925257455,53.88524081818349,1180,1129,1993,1947,176,112,343.3604336989787,0.5920722528850978,0.5798664612223934,0.8508474576271187,0.9007971656333038,197630,168678,369594,315592,27091,20526,-967.5481622395893,0.5347218840132686,0.5344812289284899,0.8629206092192481,0.8783125244548785,1180,1129,358,189,37479,160151,139579,32385,16974,151704,131833,15081,0.4790608072641872,0.4715170219777434,0.18964226079036584,0.10062960196350443,0.5364565441429062,0.5295273748245204,85,71,0.012205791662704413,1.1396383498901983
259,25671.0,25770.5,199,398.3704588417464,400.29383333018944,344.48521802356294,346.57226885064614,1.9233744884430166,2.0870508270832033,0.9215752982552248,0.01317313119931677,0.011574541401063291,0.012373836300190032,53.721564479543304,1147,1171,1974,1953,151,114,1239.6484172862993,0.5810536980749746,0.5995903737839222,0.8683522231909329,0.9026473099914603,198777,169849,371568,317545,27242,20640,235.09070497751827,0.5349680273866425,0.5348816703144437,0.8629519511814747,0.8784802972051646,1147,1171,341,186,37684,161093,140270,32521,17089,152760,132544,15152,0.47892714119622787,0.4712182525311373,0.1895792772805707,0.10061289733822396,0.5367708852645823,0.5300393908377532,83,97,-0.01853667570894757,1.1381125819902138
260,25770.5,25870.0,199,400.29383333018944,402.23588946033976,346.57226885064614,348.5982745119038,1.9420561301503199,2.0260056612576705,0.9585640194829279,0.013197535125710983,0.011608338803144923,0.012402936964427954,53.63761494843595,1183,1147,1986,1971,178,117,443.71973428293137,0.595669687814703,0.5819381024860477,0.8495350803043111,0.897994768962511,199960,170996,373554,319516,27420,20757,756.3507320426751,0.5352907477901455,0.5351719475707006,0.862872574514903,0.8786111955835224,1183,1147,355,170,37895,162065,140929,32665,17192,153804,133301,15219,0.4787099053952039,0.47100301706330827,0.1895129025805161,0.10054036351727526,0.5370606575963719,0.530437197247848,73,74,0.01373158532865526,1.1369012698126555
261,25870.0,25969.5,199,402.23588946033976,404.22800910561335,348.5982745119038,350.6021563890762,1.9921196452735899,2.0038818771723754,0.9941302768228121,0.013223679830085938,0.011641025307169239,0.012432352568627588,53.62585271653717,1168,1154,1988,1974,155,125,564.7376963914842,0.5875251509054326,0.5845997973657548,0.8672945205479452,0.891681109185442,201128,172150,375542,321490,27575,20882,1387.188631903183,0.5355672601200399,0.5354754424709944,0.8628982538482957,0.8786988091780424,1168,1154,352,155,38103,163025,141605,32809,17284,154866,134058,15282,0.47852969840923254,0.4707518118759526,0.18944652161807407,0.10040081324426373,0.5373279557761733,0.5307375790701959,83,74,0.002925353539677711,1.1359549078500848
262,25969.5,26069.0,199,404.22800910561335,406.2848205898221,350.6021563890762,352.57282623568653,2.0568114842087653,1.970669846610349,1.0437118565276595,0.013252106518532567,0.011672188291117491,0.01246214740482503,53.711994354135584,1220,1135,1996,1967,175,119,163.39110649160617,0.6112224448897795,0.5770208439247585,0.8565573770491803,0.8951541850220264,202348,173285,377538,323457,27750,21001,1512.6889118679183,0.5359672403837494,0.535728087504676,0.862860023326151,0.878806590299218,1220,1135,371,200,38323,164025,142230,32960,17410,155875,134816,15356,0.4782379522061355,0.4706220610467543,0.18939154328187083,0.10047032345557896,0.5376176648008641,0.5313434657877067,82,87,0.034201600965021006,1.135357500068551
263,26069.0,26168.5,199,406.2848205898221,408.30324978631035,352.57282623568653,354.5089142962444,2.0184291964882277,1.9360880605578927,1.0425296439804541,0.013278850298187275,0.011701792789869494,0.012490321544028384,53.79433549006592,1212,1099,1989,1947,175,140,-261.5462832481032,0.6093514328808446,0.5644581407293272,0.8556105610561056,0.8726114649681529,203560,174384,379527,325404,27925,21141,1236.721212166556,0.5363518274062188,0.5358999889368293,0.8628168598938888,0.8787675474814203,1212,1099,361,194,38537,165023,142860,33107,17516,156868,135576,15444,0.47795545507961223,0.47046748042433406,0.1893151896246807,0.10044499495366548,0.5378957065490481,0.5314320388349515,86,72,0.04489329215151738,1.1347705891428088
264,26168.5,26268.0,199,408.30324978631035,410.2341934661055,354.5089142962444,356.5535158702329,1.9309436797951776,2.044601573988473,0.9444107372119551,0.013302060975632286,0.011735304027550185,0.012518682501591235,53.68067759587262,1136,1168,1984,1966,152,111,1166.996463795141,0.5725806451612904,0.5940996948118006,0.8661971830985915,0.9049657534246576,204696,175552,381511,327370,28077,21252,2386.6090078627367,0.5365402308190328,0.5362495036197574,0.8628356196506038,0.8789418519868757,1136,1168,383,181,38761,165935,143549,33266,17611,157941,136288,15530,0.4778630236087557,0.4701072181323884,0.1893588541056005,0.1003178545388261,0.5381454176905882,0.5313961558190761,81,81,-0.021519049650510214,1.133507998122923
265,26268.0,26367.5,199,410.2341934661055,412.27883140691836,356.5535158702329,358.5871867511645,2.0446379408128337,2.033670880931595,1.005392740774365,0.013329408387170637,0.011768147798487526,0.012548778092829081,53.69164465575386,1164,1133,1990,1965,134,118,1592.9942418868818,0.5849246231155779,0.5765903307888041,0.8848797250859106,0.8958517210944396,205860,176685,383501,329335,28211,21370,3922.0436777048244,0.5367912991100414,0.5364901999483809,0.8629602642572622,0.8790502872343436,1164,1133,376,187,38999,166861,144237,33404,17717,158968,137039,15611,0.4777979718436197,0.46990450453185967,0.1894442825221024,0.10027449981605682,0.5386379017444028,0.5315950552088334,88,76,0.008334292326773851,1.132668336208674
266,26367.5,26467.0,199,412.27883140691836,414.3969439457529,358.5871867511645,360.64093934717107,2.1181125388345663,2.053752596006575,1.0313377292635617,0.013359326262423256,0.011801503369200378,0.012580414815811817,53.75600459858185,1217,1157,1995,1972,152,118,1581.4126523096695,0.6100250626566416,0.5867139959432048,0.8751027115858669,0.8980121002592912,207077,177842,385496,331307,28363,21488,5506.484902450075,0.5371702948928134,0.5367891411892897,0.8630316259169295,0.8791736485194723,1217,1157,351,190,39236,167841,144901,33518,17824,160018,137771,15694,0.4776625438396248,0.4696399412025704,0.18947541252770708,0.10022379415436174,0.5392968084229046,0.531773972194045,86,82,0.023311066713436746,1.132002071641863
