episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,approval_disparity,rho_cumulative
1,0.0,99.5,199,60.81565575819663,61.889263347228564,48.29054967454462,49.14073525432668,1.073607589031937,0.8501855797820568,1.2627920474811558,0.010790026020421476,0.008544578691276953,0.009667302355849214,12.748528092901886,627,490,648,505,95,59,-383.97603530513635,0.9675925925925926,0.9702970297029703,0.8484848484848485,0.8795918367346939,627,490,648,505,95,59,-416.02409410787766,0.9675925925925926,0.9702970297029703,0.8484848484848485,0.8795918367346939,627,490,145,53,140,487,16,5,51,439,13,2,0.24074074074074073,0.12673267326732673,0.22328548644338117,0.10408163265306122,0.9655172413793104,0.9622641509433962,35,33,-0.002704437110377711,1.2627920474811558
2,99.5,199.0,199,61.889263347228564,63.07244608995371,49.14073525432668,49.990566271868474,1.183182742725144,0.8498310175417956,1.3922564819387213,0.011340654933452668,0.008542796971476646,0.009941725952464658,13.081879818085234,678,489,702,500,107,76,-1165.5987612072918,0.9658119658119658,0.978,0.8421828908554572,0.8445807770961145,1305,979,1350,1005,202,135,-1509.387320593745,0.9666666666666667,0.9741293532338309,0.8452107279693486,0.8621041879468846,678,489,155,40,288,1017,33,12,90,889,23,3,0.23777777777777778,0.11243781094527364,0.2206896551724138,0.09193054136874361,0.96,0.967741935483871,50,33,-0.012188034188034158,1.3275107639005972
3,199.0,298.5,199,63.07244608995371,64.12687831899072,49.990566271868474,50.8645379684347,1.0544322290370118,0.8739716965662296,1.2064832684854652,0.011092872900482723,0.00862307636144081,0.009857974630961767,13.262340350556016,605,496,624,513,95,68,-870.1197872961062,0.969551282051282,0.9668615984405458,0.8429752066115702,0.8629032258064516,1910,1475,1974,1518,297,203,-2290.201541908879,0.9675785207700102,0.97167325428195,0.8445026178010471,0.8623728813559322,605,496,143,49,427,1483,48,16,137,1338,38,5,0.24062816616008106,0.1152832674571805,0.22356020942408378,0.0928813559322034,0.963882618510158,0.9647887323943662,50,27,0.002689683610736293,1.286417101683794
4,298.5,398.0,199,64.12687831899072,65.19602327147255,50.8645379684347,51.77102498068966,1.0691449524818353,0.9064870122549564,1.1794376952210872,0.011005948525818914,0.008744912829510147,0.00987543067766453,13.424998290782895,620,526,635,537,97,85,-1054.9544477220672,0.9763779527559056,0.9795158286778398,0.8435483870967742,0.8384030418250951,2530,2001,2609,2055,394,288,-3365.100846844354,0.9697201993100805,0.9737226277372263,0.8442687747035573,0.856071964017991,620,526,118,56,542,1988,60,19,192,1809,48,6,0.23073974702951322,0.11678832116788321,0.21422924901185772,0.095952023988006,0.966131907308378,0.9696969696969697,42,39,-0.0031378759219342633,1.258554400757294
5,398.0,497.5,199,65.19602327147255,66.32977607138342,51.77102498068966,52.616616577357306,1.1337527999108659,0.8455915966676457,1.3407805900375807,0.01108365892097848,0.008695611864950119,0.0098896353929643,13.713159494026115,677,492,697,502,123,73,-1621.4321728565906,0.9713055954088953,0.9800796812749004,0.8183161004431314,0.8516260162601625,3207,2493,3306,2557,517,361,-4993.900037081031,0.97005444646098,0.9749706687524443,0.8387901465544122,0.8551945447252307,677,492,159,56,698,2509,77,22,247,2246,57,7,0.23442226255293405,0.11888932342588972,0.21764889304646087,0.09907741676694745,0.9694444444444444,0.9724409448818898,44,28,-0.008774085866005144,1.2746266844836984
6,497.5,597.0,199,66.32977607138342,67.45179135512024,52.616616577357306,53.57826930059108,1.1220152837368147,0.9616527232337759,1.166757246798806,0.011115805019972544,0.00885715180242288,0.009986478411197711,13.873522054529154,662,567,681,587,107,84,-971.0323036836195,0.9720998531571219,0.9659284497444633,0.838368580060423,0.8518518518518519,3869,3060,3987,3144,624,445,-5938.852314392809,0.9704038123902684,0.9732824427480916,0.8387180149909538,0.8545751633986928,662,567,157,78,853,3016,94,24,321,2739,73,11,0.23752194632555806,0.1253180661577608,0.22047040578960972,0.10490196078431373,0.9726339794754846,0.9668674698795181,56,37,0.006171403412658538,1.2550089766929144
7,597.0,696.5,199,67.45179135512024,68.58848569351886,53.57826930059108,54.49809867356805,1.1366943383986268,0.9198293729769702,1.2357665147393442,0.011159841974619146,0.008912489589409088,0.010036165782014116,14.09038701995081,668,544,680,560,106,87,-1330.113566265826,0.9823529411764705,0.9714285714285714,0.8413173652694611,0.8400735294117647,4537,3604,4667,3704,730,532,-7252.523207687313,0.9721448467966574,0.9730021598272138,0.8391007273528763,0.8523862375138734,668,544,129,66,977,3560,101,29,385,3219,87,13,0.23098350117848726,0.12742980561555076,0.21534053339210932,0.10682574916759156,0.9711729622266402,0.9673366834170855,39,41,0.01092436974789912,1.2521576449167062
8,696.5,796.0,199,68.58848569351886,69.82874921736162,54.49809867356805,55.40904494734303,1.2402635238427564,0.9109462737749752,1.3615111665181807,0.011322981732619336,0.008942833257284429,0.010132907494951882,14.419704270018592,718,527,734,537,98,76,-424.5327220487231,0.9782016348773842,0.9813780260707635,0.8635097493036212,0.8557874762808348,5255,4131,5401,4241,828,608,-7717.618629781106,0.9729679688946491,0.9740627210563546,0.8424357754519505,0.8528201404018397,718,527,154,60,1129,4126,115,31,445,3686,97,13,0.2303277170894279,0.12780004715868898,0.2148430066603235,0.10772210118615347,0.9732758620689655,0.9716157205240175,54,35,-0.003176391193379313,1.2661514988436295
9,796.0,895.5,199,69.82874921736162,71.07041633283512,55.40904494734303,56.35293503226546,1.2416671154735042,0.9438900849224297,1.315478502537238,0.011451435594236177,0.009003222063339849,0.010227328828788013,14.717481300569666,710,543,733,562,100,72,-264.1511837092649,0.9686221009549796,0.9661921708185054,0.8591549295774648,0.8674033149171271,5965,4674,6134,4803,928,680,-7999.924585327544,0.972448646886208,0.9731417863835103,0.8444258172673931,0.8545143346170304,710,543,156,63,1282,4683,135,34,505,4169,113,16,0.2310074991848712,0.12866958151155528,0.2149203688181056,0.10804450149764655,0.9741641337386018,0.9692898272552783,64,34,0.00242993013647419,1.271926374099467
10,895.5,995.0,199,71.07041633283512,72.34970414492473,56.35293503226546,57.33660790681576,1.2792878120896063,0.983672874550301,1.300521591260153,0.011592008428872464,0.009091515811327775,0.01034176212010012,15.013096238108972,781,573,793,588,134,93,-1834.4412507922918,0.9848675914249685,0.9744897959183674,0.8284250960307298,0.837696335078534,6746,5247,6927,5391,1062,773,-9825.256812906382,0.9738703623502237,0.9732888146911519,0.842573376815891,0.8526777206022489,781,573,177,79,1455,5291,143,38,582,4665,126,18,0.2306914970405659,0.13132999443516974,0.2156833679217314,0.11092052601486564,0.9745478901540523,0.97,54,40,0.010377795506601117,1.2750358322458335
11,995.0,1094.5,199,72.34970414492473,73.62139401882462,57.33660790681576,58.31522525620666,1.2716898738998879,0.9786173493909018,1.2994761176995242,0.011700080640135212,0.00915913712349204,0.010429608881813626,15.306168762617958,710,570,729,580,103,84,-606.5316857040306,0.9739368998628258,0.9827586206896551,0.8549295774647887,0.8526315789473684,7456,5817,7656,5971,1165,857,-10456.35779634441,0.9738766980146291,0.9742086752637749,0.84375,0.8526731992435963,710,570,153,76,1604,5852,158,42,656,5161,134,20,0.23014629049111807,0.13230614637414168,0.21512875536480686,0.11277290699673372,0.9744835965978129,0.9704142011834319,57,46,-0.008821720826829305,1.2774217136815182
12,1094.5,1194.0,199,73.62139401882462,74.87639146594383,58.31522525620666,59.310543912514774,1.2549974471192087,0.9953186563081147,1.26090015410171,0.01177616055925226,0.009229475911197783,0.01050281823522502,15.565847553429052,712,573,724,584,93,77,-56.89023845427806,0.9834254143646409,0.9811643835616438,0.8693820224719101,0.8656195462478184,8168,6390,8380,6555,1258,934,-10487.104910995873,0.9747016706443914,0.9748283752860412,0.8459843290891282,0.8538341158059468,712,573,166,61,1766,6402,166,46,715,5675,143,22,0.2305489260143198,0.1308924485125858,0.2162095984329089,0.11189358372456965,0.9746136865342163,0.9701492537313433,47,60,0.0022610308029971105,1.275929497249641
13,1194.0,1293.5,199,74.87639146594383,76.19530596266482,59.310543912514774,60.330451038236944,1.3189144967209927,1.0199071257221703,1.293171175549051,0.01188994990681731,0.009308002600457922,0.010598976253637617,15.864854924427874,768,571,787,582,114,81,-679.638616948066,0.9758576874205845,0.9810996563573883,0.8515625,0.8581436077057794,8936,6961,9167,7137,1372,1015,-11157.771047794562,0.9748009163303153,0.9753397786184671,0.8464637421665174,0.8541876167217354,768,571,160,70,1925,7011,184,47,784,6177,153,23,0.23006436129595287,0.13128765587781982,0.21542076991942705,0.11262749604941819,0.9761663286004056,0.9714993804213135,53,39,-0.0052419689368037314,1.2773900499589852
14,1293.5,1393.0,199,76.19530596266482,77.62812221556968,60.330451038236944,61.33700053328642,1.432816252904857,1.0065494950494767,1.4234930919461912,0.012069250866743035,0.00936572208093453,0.010717486473838782,16.291121682283254,804,579,826,594,106,79,-183.22103489357593,0.9733656174334141,0.9747474747474747,0.8681592039800995,0.8635578583765112,9740,7540,9993,7731,1478,1094,-11366.678242584396,0.974682277594316,0.9752942698227913,0.8482546201232033,0.8549071618037135,804,579,187,58,2107,7633,201,52,840,6700,166,25,0.23096167317121985,0.1301254688914759,0.21632443531827517,0.11140583554376658,0.9759147753589624,0.9710982658959537,53,36,-0.0013818573140605972,1.2886620767139765
15,1393.0,1492.5,199,77.62812221556968,78.92772086689747,61.33700053328642,62.33529930728864,1.2995986513277984,0.9982987740022224,1.301813330009063,0.012135387007504755,0.009410217509376229,0.010772802258440493,16.59242155960883,758,582,775,594,109,81,-599.6094862710547,0.9780645161290322,0.9797979797979798,0.8562005277044855,0.8608247422680413,10498,8122,10768,8325,1587,1175,-11898.282041449573,0.974925705794948,0.9756156156156156,0.8488283482568109,0.8553311992120167,758,582,169,57,2272,8226,214,56,896,7226,177,26,0.23086924219910848,0.1288888888888889,0.21642217565250524,0.11031765574981532,0.9759450171821306,0.9718004338394793,41,42,-0.0017334636689475547,1.2895968658974353
16,1492.5,1592.0,199,78.92772086689747,80.2582038521653,62.33529930728864,63.295007536772424,1.330482985267821,0.9597082294837804,1.3863411236803476,0.012212655837920017,0.009424910717479775,0.010818783277699896,16.96319631539287,760,556,774,570,103,79,-308.4099257135845,0.9819121447028424,0.9754385964912281,0.8644736842105263,0.8579136690647482,11258,8678,11542,8895,1690,1254,-12196.992754321129,0.9753942124415179,0.9756042720629567,0.8498845265588915,0.8554966582161788,760,556,175,62,2442,8816,223,61,957,7721,190,27,0.23089585860336165,0.12894884766722878,0.21691241783620535,0.1102788660981793,0.9756292449061127,0.9725609756097561,43,44,0.006473548211614277,1.2957847775968838
17,1592.0,1691.5,199,80.2582038521653,81.6306503017183,63.295007536772424,64.40769614046438,1.37244644955301,1.1126886036919572,1.2334506213141423,0.012305642650618787,0.009528315971575383,0.010916979311097086,17.222954161253924,784,646,804,660,117,96,-844.2781692511522,0.9751243781094527,0.9787878787878788,0.8507653061224489,0.8513931888544892,12042,9324,12346,9555,1807,1350,-13023.085190333966,0.9753766402073546,0.9758241758241758,0.8499418701212423,0.8552123552123552,784,646,146,67,2586,9456,241,63,1022,8302,202,29,0.2289810464927912,0.12810047095761382,0.2147483806676632,0.10960960960960961,0.9762174405436014,0.972407231208373,50,48,-0.0036635006784260238,1.2914813790105881
18,1691.5,1791.0,199,81.6306503017183,83.01480575647835,64.40769614046438,65.43900158629901,1.384155454760048,1.031305445834633,1.3421391890739554,0.012394835286589462,0.009574791687188382,0.010984813486888921,17.57580417017934,811,582,824,592,113,85,-625.5621056622688,0.9842233009708737,0.9831081081081081,0.8606658446362515,0.8539518900343642,12853,9906,13170,10147,1920,1435,-13678.368290443112,0.9759301442672741,0.9762491376761604,0.8506185326382946,0.8551383000201898,811,582,179,60,2762,10091,251,66,1082,8824,212,29,0.2287775246772969,0.127525376958707,0.21489146502762002,0.10922673127397536,0.9766619519094767,0.9738973897389739,62,41,0.0011151928627656238,1.294527932463999
19,1791.0,1890.5,199,83.01480575647835,84.33392522856565,65.43900158629901,66.53069539931333,1.3191194720872943,1.0916938130143166,1.20832366764544,0.01244023775211268,0.009648318288690139,0.011044278020401409,17.803229829252317,776,642,796,652,119,104,-1468.2022473060103,0.9748743718592965,0.9846625766871165,0.8466494845360825,0.838006230529595,13629,10548,13966,10799,2039,1539,-15082.790545520442,0.9758699699269655,0.97675710713955,0.8503925453077995,0.8540955631399317,776,642,159,72,2916,10713,266,71,1152,9396,220,31,0.2278390376628956,0.12704880081489026,0.2139555359894343,0.10921501706484642,0.9762303314362236,0.9737954353338969,64,34,-0.009788204827820057,1.2893685075351689
20,1890.5,1990.0,199,84.33392522856565,85.78267414947612,66.53069539931333,67.6421536492235,1.4487489209104751,1.1114582499101715,1.3034667933119068,0.012546240397627887,0.009724424107878835,0.011135332252753361,18.14052050025262,823,652,846,668,111,95,-537.2573791394433,0.9728132387706856,0.9760479041916168,0.8651275820170109,0.8542944785276074,14452,11200,14812,11467,2150,1634,-15593.905755933212,0.9756953821226033,0.9767157931455481,0.8512316634375865,0.8541071428571428,823,652,165,68,3077,11375,285,75,1215,9985,231,36,0.22697812584391033,0.12610098543646986,0.2129117077221146,0.10848214285714286,0.9762055837563451,0.9712230215827338,57,53,-0.0032346654209312042,1.2901782417596108
21,1990.0,2089.5,199,85.78267414947612,87.1326453112385,67.6421536492235,68.7137608493375,1.349971161762383,1.071607200114002,1.2597630564807398,0.012594874157952561,0.009774209703179174,0.011184541930565867,18.418884461901,813,614,833,625,134,90,-1219.3355471926177,0.9759903961584634,0.9824,0.8351783517835178,0.8534201954397393,15265,11814,15645,12092,2284,1724,-16837.008015196883,0.9757110898050495,0.9770095931194178,0.8503766786767114,0.8540714406636194,813,614,178,82,3249,12016,299,81,1296,10518,241,37,0.22678171939916905,0.1271088322858088,0.2128398296757288,0.10970035551041138,0.9756756756756757,0.9722430607651913,55,49,-0.00640960384153666,1.2885823550374549
22,2089.5,2189.0,199,87.1326453112385,88.68111408878765,68.7137608493375,69.91533793115221,1.5484687775491466,1.2015770818147047,1.288696997458159,0.012729766254267257,0.009878843424672264,0.01130430483946976,18.765776157635443,886,689,906,701,137,94,-1173.2561603965,0.977924944812362,0.9828815977175464,0.845372460496614,0.8635703918722787,16151,12503,16551,12793,2421,1818,-17933.623438733022,0.9758322759954081,0.9773313530837177,0.8501021608569129,0.8545948972246661,886,689,203,85,3446,12705,313,87,1381,11122,253,37,0.2271161863331521,0.1277261002110529,0.2133614017707882,0.1104534911621211,0.9753750353806963,0.9739069111424542,69,47,-0.004956652905184322,1.2885887251208836
23,2189.0,2288.5,199,88.68111408878765,90.16279241093211,69.91533793115221,70.95318453487111,1.481678322144461,1.0378466037189042,1.4276467416621872,0.012823743348365954,0.00990283367285405,0.011363288510610001,19.209607876061,853,613,866,629,118,100,-1225.0367774065585,0.9849884526558892,0.9745627980922098,0.861664712778429,0.836867862969005,17004,13116,17417,13422,2539,1918,-19175.197622855816,0.9762875351667911,0.9772016092981672,0.8506821924253116,0.8537663921927416,853,613,173,67,3613,13391,320,93,1446,11670,267,39,0.22581386002181777,0.12762628520339742,0.21247941660785696,0.11024702653247942,0.9749055585536968,0.9737373737373738,65,39,0.010425654563679387,1.2949569559588576
24,2288.5,2388.0,199,90.16279241093211,91.5949143614207,70.95318453487111,72.03996025136756,1.4321219504885931,1.0867757164964473,1.3177713936280013,0.012889136768519296,0.009945314311902403,0.01141722554021085,19.554954110053146,833,628,856,639,126,94,-972.183659957109,0.9731308411214953,0.9827856025039123,0.8487394957983193,0.8503184713375797,17837,13744,18273,14061,2665,2012,-20074.466178279956,0.9761396596070705,0.9774553730175664,0.8505914671749734,0.8536088474970897,833,628,182,79,3793,14044,341,95,1524,12220,277,40,0.22623542932195043,0.12808477348694972,0.21264786679374334,0.1108847497089639,0.9755658436213992,0.9744245524296675,54,51,-0.009654761382417054,1.296000947209257
25,2388.0,2487.5,199,91.5949143614207,93.15830764744749,72.03996025136756,73.30807595165236,1.5633932860267805,1.2681157002847954,1.2328475120019973,0.013002071111256628,0.010057296995822205,0.011529684053539416,19.85023169579513,903,689,917,702,134,91,-635.7083017665205,0.9847328244274809,0.9814814814814815,0.8516057585825028,0.8679245283018868,18740,14433,19190,14763,2799,2103,-20695.461839131825,0.9765502866076081,0.9776468197520829,0.8506403415154749,0.8542922469341093,903,689,194,72,3984,14756,352,98,1596,12837,290,40,0.225951016154247,0.12775181196233829,0.21259338313767343,0.11057992101434214,0.9759921607055365,0.9755501222493888,61,57,0.0032513429459993803,1.2927997568986658
26,2487.5,2587.0,199,93.15830764744749,94.75466698993692,73.30807595165236,74.4667288503466,1.5963593424894356,1.1586528986942426,1.37777184546681,0.013119061164182565,0.01011835298639427,0.011618707075288417,20.287938139590324,907,663,922,683,131,92,-452.57914726633135,0.9837310195227765,0.9707174231332357,0.8555678059536935,0.861236802413273,19647,15096,20112,15446,2930,2195,-21146.621715010344,0.9768794749403341,0.9773404117570892,0.8508678169695119,0.8545972443031267,907,663,178,74,4162,15485,367,98,1666,13430,306,44,0.22518894192521877,0.12767059432862876,0.21183895760166946,0.11036036036036036,0.9769953051643192,0.9742690058479532,54,38,0.013013596389540805,1.2965609306003876
27,2587.0,2686.5,199,94.75466698993692,96.33800698168733,74.4667288503466,75.65089878958635,1.5833399917504067,1.1841699392397516,1.3370884864438681,0.013222539074442844,0.010184384557990592,0.011703461816216718,20.68710819210098,929,703,950,715,146,107,-1702.5576108930698,0.9778947368421053,0.9832167832167832,0.8428417653390743,0.8477951635846372,20576,15799,21062,16161,3076,2302,-22791.088915192806,0.9769252682556262,0.9776003960150981,0.8505054432348367,0.854294575606051,929,703,195,78,4350,16226,381,105,1744,14055,318,44,0.22462254296837908,0.12759111441123694,0.2114113530326594,0.11038673333755301,0.9764309764309764,0.9753914988814317,52,45,-0.0053220463746779245,1.2983149839985704
28,2686.5,2786.0,199,96.33800698168733,98.01181566154595,75.65089878958635,76.83640024101756,1.6738086798586238,1.1855014514312074,1.4118993088012697,0.013351098314195738,0.010246177518475568,0.011798637916335654,21.175415420528395,964,681,980,704,150,91,-948.9314814289058,0.9836734693877551,0.9673295454545454,0.8443983402489627,0.8663729809104258,21540,16480,22042,16865,3226,2393,-23756.295977069847,0.9772252971599673,0.9771716572783872,0.8502321262766945,0.8547936893203884,964,681,207,90,4552,16988,392,110,1831,14649,338,47,0.22429906542056074,0.1286095463978654,0.21132776230269265,0.11110436893203883,0.9764049764049764,0.9749733759318424,65,49,0.016343923933209714,1.303032110279319
