episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,approval_disparity,rho_cumulative
19,1791.0,1890.5,199,63.63022635394593,63.78761102980727,50.65244981569501,50.78699134260552,0.1573846758613442,0.13454152691051036,1.1697851174680651,0.0015720472211640552,0.001320519263719067,0.0014462832424415612,13.000619687201755,102,85,629,467,18,15,-357.7854046296305,0.16216216216216217,0.18201284796573874,0.8235294117647058,0.8235294117647058,1855,1525,11397,9278,327,232,-4066.3219576075476,0.16276213038518908,0.16436732054322054,0.8237196765498652,0.8478688524590163,102,85,130,43,391,1464,7560,1982,174,1351,6855,898,0.6976397297534439,0.757598620392326,0.21078167115902965,0.11409836065573771,0.16477033291192583,0.1623134328358209,5,5,-0.019850685803576573,1.1904765529406918
20,1890.5,1990.0,199,63.78761102980727,63.96538522303475,50.78699134260552,50.929258652817886,0.1777741932274779,0.14226731021236816,1.2495786485462275,0.0015827786255467962,0.0013259844111925953,0.0014543815183696957,13.036126570216865,102,102,613,512,11,25,-201.3680975360029,0.16639477977161501,0.19921875,0.892156862745098,0.7549019607843137,1957,1627,12010,9790,338,257,-4272.664739766999,0.16294754371357204,0.1661899897854954,0.8272866632600919,0.842040565457898,102,102,96,53,410,1547,7994,2059,188,1439,7226,937,0.6997502081598668,0.7573033707865169,0.20950434338272866,0.11555009219422249,0.16605913325232888,0.1671111111111111,10,7,-0.032823970228384985,1.1936630718933108
21,1990.0,2089.5,199,63.96538522303475,64.17334667348885,50.929258652817886,51.08806268390155,0.20796145045409986,0.1588040310836618,1.3095476798352854,0.0016069351114104925,0.0013388432684168108,0.0014728891899136517,13.085283989587303,130,97,659,508,25,16,-330.31636150719993,0.19726858877086495,0.19094488188976377,0.8076923076923077,0.8350515463917526,2087,1724,12669,10298,363,273,-4602.981101274199,0.16473281237666745,0.16741114779568847,0.8260661236224245,0.8416473317865429,130,97,148,44,439,1648,8404,2178,197,1527,7602,972,0.6980029994474702,0.7573315206836279,0.2103497843794921,0.1142691415313225,0.1677493312953764,0.16852010265183917,10,4,0.0063237068811011765,1.2002413944320023
22,2089.5,2189.0,199,64.17334667348885,64.36695232561509,51.08806268390155,51.220317390287036,0.19360565212623726,0.13225470638548842,1.4638847827609751,0.001622337399460238,0.0013384046211705868,0.0014803710103154124,13.146634935328052,116,76,664,462,16,11,-107.13399390733748,0.1746987951807229,0.1645021645021645,0.8620689655172413,0.8552631578947368,2203,1800,13333,10760,379,284,-4714.479434487303,0.1652291307282682,0.16728624535315986,0.8279618701770313,0.8422222222222222,116,76,149,35,463,1740,8827,2303,205,1595,7961,999,0.6967674191854797,0.7589219330855018,0.21016795279164777,0.11388888888888889,0.16738973246565436,0.17026578073089702,5,5,0.010196630678558388,1.2121427061730554
23,2189.0,2288.5,199,64.36695232561509,64.52921730279738,51.220317390287036,51.352923916751536,0.16226497718228927,0.13260652646449955,1.2236575492061446,0.0016227055034305224,0.0013381578510845158,0.001480431677257519,13.176293386045842,98,79,536,472,12,13,-25.983479467732895,0.1828358208955224,0.1673728813559322,0.8775510204081632,0.8354430379746836,2301,1879,13869,11232,391,297,-4746.3125101738915,0.16590958252217175,0.16728988603988604,0.8300738809213386,0.8419372006386376,98,79,114,49,482,1819,9170,2398,215,1664,8315,1038,0.6959405869204701,0.7594373219373219,0.2094741416775315,0.11442256519425226,0.1673611111111111,0.17158818834796488,9,4,0.015462939539590187,1.2126413203908597
24,2288.5,2388.0,199,64.52921730279738,64.67517015837377,51.352923916751536,51.463970409454234,0.1459528555763967,0.11104649270269817,1.314340075261561,0.0016162120603756898,0.0013289031553222832,0.0014725576078489866,13.21119974891954,90,66,598,442,17,7,-33.20188772258183,0.1505016722408027,0.1493212669683258,0.8111111111111111,0.8939393939393939,2391,1945,14467,11674,408,304,-4779.514397896476,0.16527268956936475,0.1666095597053281,0.8293601003764115,0.8437017994858612,90,66,132,56,499,1892,9563,2513,230,1715,8650,1079,0.6955139282505012,0.7606647250299812,0.20869928900041823,0.11825192802056556,0.16567065073041168,0.17570664629488159,10,6,0.0011804052724768976,1.2162000322617406
25,2388.0,2487.5,199,64.67517015837377,64.85815630988571,51.463970409454234,51.57632618910666,0.18298615151194042,0.11235577965242527,1.6286314071070624,0.0016251258499252613,0.0013209151817334824,0.0014730205158293719,13.281830120779055,105,72,648,480,13,15,-91.18484471721641,0.16203703703703703,0.15,0.8761904761904762,0.7916666666666666,2496,2017,15115,12154,421,319,-4870.699242613692,0.16513397287462786,0.1659535955241073,0.8313301282051282,0.8418443232523549,105,72,126,54,524,1972,10005,2614,241,1776,9015,1122,0.6965927886205756,0.7615599802534145,0.20993589743589744,0.11948438274665345,0.16698534098151688,0.1768158473954512,10,5,0.01203703703703704,1.2303029538903116
26,2487.5,2587.0,199,64.85815630988571,65.05441283186735,51.57632618910666,51.70739493622827,0.19625652198163834,0.13106874712160987,1.4973555961402845,0.0016384836001819582,0.0013207751301444327,0.0014796293651631954,13.347017895639084,108,83,635,518,10,9,90.99754618424952,0.1700787401574803,0.16023166023166024,0.9074074074074074,0.891566265060241,2604,2100,15750,12672,431,328,-4779.701696429447,0.16533333333333333,0.16571969696969696,0.8344854070660522,0.8438095238095238,108,83,123,61,543,2061,10428,2718,251,1849,9399,1173,0.6965714285714286,0.7615214646464646,0.20852534562211983,0.11952380952380952,0.16651333946642136,0.17626404494382023,9,5,0.009847079925820068,1.2405469809253469
27,2587.0,2686.5,199,65.05441283186735,65.21927517161537,51.70739493622827,51.86062091572738,0.16486233974801223,0.15322597949911199,1.0759424758578078,0.0016391659830332173,0.0013288930732115241,0.0014840295281223707,13.358654255887984,94,86,653,485,9,6,320.606128352136,0.1439509954058193,0.177319587628866,0.9042553191489362,0.9302325581395349,2698,2186,16403,13157,440,334,-4435.173508434253,0.16448210693165885,0.1661472980162651,0.8369162342475909,0.8472095150960659,94,86,126,50,560,2138,10878,2827,258,1928,9755,1216,0.6973114674144973,0.7610397507030479,0.20756115641215717,0.11802378774016468,0.165338057277827,0.17503392130257803,7,4,-0.033368592223046695,1.2334822237216267
28,2686.5,2786.0,199,65.21927517161537,65.3568252050334,51.86062091572738,51.995099545093126,0.1375500334180373,0.13447862936574495,1.0228393467927084,0.0016299962120735016,0.0013297020353727582,0.00147984912372313,13.361725659940277,83,76,631,528,14,7,3.4206016309452796,0.13153724247226625,0.14393939393939395,0.8313253012048193,0.9078947368421053,2781,2262,17034,13685,454,341,-4431.75290680331,0.16326171187037689,0.16529046401169165,0.8367493707299533,0.8492484526967286,83,76,124,49,581,2200,11323,2930,266,1996,10166,1257,0.6988376188798873,0.7622944830105955,0.20891765551959726,0.11759504862953139,0.16547992025064084,0.17465528562048588,3,8,-0.012402151467127698,1.2258356900360472
29,2786.0,2885.5,199,65.3568252050334,65.52816892540856,51.995099545093126,52.12795991291125,0.17134372037516243,0.13286036781812527,1.2896526119039324,0.0016331703923798087,0.0013298943816900466,0.0014815323870349278,13.400209012497314,109,73,677,511,20,6,-82.46769699754464,0.16100443131462333,0.14285714285714285,0.8165137614678899,0.9178082191780822,2890,2335,17711,14196,474,347,-4514.220603800856,0.16317542770029925,0.16448295294449142,0.8359861591695502,0.8513918629550321,109,73,123,54,602,2288,11789,3032,275,2060,10559,1302,0.6996217040257467,0.7631727247111862,0.2083044982698962,0.11777301927194861,0.16565767749036875,0.17438173747622068,10,5,0.01814728845748048,1.2280451852908463
30,2885.5,2985.0,199,65.52816892540856,65.67762110292206,52.12795991291125,52.268936304398466,0.1494521775134956,0.14097639148721441,1.060122024240136,0.0016287991104607818,0.0013327928408220584,0.0014807959756414201,13.408684798523595,87,81,633,498,14,12,-151.8499174428285,0.13744075829383887,0.16265060240963855,0.8390804597701149,0.8518518518518519,2977,2416,18344,14694,488,359,-4633.826524783743,0.16228739642389883,0.16442085204845516,0.8360765871682903,0.8514072847682119,87,81,152,57,621,2356,12202,3165,282,2134,10926,1352,0.6990296554731792,0.7627603103307472,0.20859926100100773,0.11672185430463576,0.16402535657686212,0.17258261933904528,4,7,-0.025209844115799684,1.2220947326338794
31,2985.0,3084.5,199,65.67762110292206,65.79433380838901,52.268936304398466,52.38198470773505,0.11671270546695212,0.11304840333658461,1.0324135681904112,0.0016140956557602157,0.0013264500026553506,0.001470272829207783,13.412349100653962,74,69,637,492,14,10,-172.27897445797691,0.11616954474097331,0.1402439024390244,0.8108108108108107,0.855072463768116,3051,2485,18981,15186,502,369,-4778.751533720623,0.16073968705547653,0.16363756091136572,0.8354637823664373,0.8515090543259557,74,69,146,51,642,2409,12640,3290,292,2193,11308,1393,0.6997523839629103,0.7638614513367575,0.21042281219272368,0.11750503018108652,0.16327568667344863,0.17329376854599407,2,5,-0.024074357698051094,1.2168537468649723
32,3084.5,3184.0,199,65.79433380838901,65.9648821142147,52.38198470773505,52.49616500019858,0.17054830582569025,0.11418029246353001,1.4936755034163587,0.00161721933292025,0.0013208590846903138,0.0014690392088052818,13.468717114016123,102,66,629,496,18,7,-47.2186504752709,0.16216216216216217,0.13306451612903225,0.8235294117647058,0.8939393939393939,3153,2551,19610,15682,520,376,-4793.8384215582355,0.1607853136155023,0.1626705777324321,0.8350777037741833,0.8526068208545668,102,66,129,39,660,2493,13056,3401,297,2254,11704,1427,0.6994390617032127,0.7652722866981252,0.2093244529019981,0.11642493139945119,0.16252154641713865,0.17227378190255221,10,2,0.02909764603312992,1.2243693151411532
33,3184.0,3283.5,199,65.9648821142147,66.08595332066426,52.49616500019858,52.62205875881876,0.12107120644955671,0.1258937586201796,0.9616934769167351,0.0016050852938838535,0.0013191743822975905,0.001462129838090722,13.4638945618455,79,65,643,497,12,4,85.231620602991,0.12286158631415241,0.13078470824949698,0.8481012658227848,0.9384615384615385,3232,2616,20253,16179,532,380,-4708.606800955242,0.15958129659803486,0.16169108103096608,0.8353960396039604,0.8547400611620795,79,65,137,54,680,2552,13503,3518,308,2308,12093,1470,0.7002913148669333,0.766487421966747,0.2103960396039604,0.11773700305810397,0.16198189614101954,0.1732283464566929,7,4,-0.007923121935344571,1.216734736076587
34,3283.5,3383.0,199,66.08595332066426,66.23156835919704,52.62205875881876,52.72957772690013,0.14561503853278168,0.10751896808137218,1.3543195319971613,0.0016009200712386682,0.0013121572723486582,0.001456538671793663,13.50199063229691,87,71,584,476,14,12,-250.4834061738479,0.14897260273972604,0.14915966386554622,0.8390804597701149,0.8309859154929577,3319,2687,20837,16655,546,392,-4959.090207129087,0.15928396602198014,0.1613329330531372,0.8354926182585116,0.8541123930033494,87,71,130,47,699,2620,13889,3629,314,2373,12457,1511,0.7001007822623219,0.7667967577304113,0.21060560409761978,0.11685895050241905,0.1615064695009242,0.17205479452054795,6,2,-0.00018706112582017598,1.220067216769791
35,3383.0,3482.5,199,66.23156835919704,66.37927873658641,52.72957772690013,52.851687845894816,0.1477103773893731,0.1221101189946836,1.2096489513355078,0.0015975945379439447,0.0013097309896195819,0.0014536627637817632,13.527590890691599,97,74,655,532,17,13,-316.51324725338196,0.1480916030534351,0.13909774436090225,0.8247422680412371,0.8243243243243243,3416,2761,21492,17187,563,405,-5279.395386970929,0.1589428624604504,0.1606446732995869,0.8351873536299765,0.8533140166606302,97,74,154,47,723,2693,14317,3759,320,2441,12874,1552,0.6997952726595943,0.7676732414033863,0.21165105386416863,0.11590003621876131,0.16131191432396252,0.17094017094017094,5,5,0.008993858692532858,1.2197883005028187
36,3482.5,3582.0,199,66.37927873658641,66.50887157796278,52.851687845894816,52.9685159913693,0.12959284137636473,0.11682814547448572,1.109260451323921,0.0015893958179134986,0.001305964912569704,0.0014476803652416013,13.540355586593478,86,69,616,512,20,11,-428.776685272287,0.1396103896103896,0.134765625,0.7674418604651163,0.8405797101449275,3502,2830,22108,17699,583,416,-5713.284184217239,0.15840419757553828,0.1598960393242556,0.8335237007424329,0.8530035335689046,86,69,117,62,741,2761,14748,3858,329,2501,13264,1605,0.7006061154333273,0.7680094920616984,0.21159337521416333,0.11625441696113074,0.16112198303979125,0.17011375387797312,10,10,0.004844764610389601,1.2170279634742232
37,3582.0,3681.5,199,66.50887157796278,66.61765186878202,52.9685159913693,53.07729965527311,0.10878029081924012,0.10878366390380734,0.9999689927288146,0.0015759869918743426,0.0013002172974951752,0.0014381021446847589,13.54035221350891,71,71,651,510,17,14,-474.1854195436607,0.10906298003072197,0.1392156862745098,0.7605633802816901,0.8028169014084507,3573,2901,22759,18209,600,430,-6187.4696037609,0.15699283799815458,0.15931682135207864,0.8320738874895046,0.8517752499138228,71,71,135,50,751,2822,15203,3983,336,2565,13660,1648,0.7009974076189639,0.7686308968092701,0.21018751749230338,0.11582213029989659,0.15863962822137728,0.1693548387096774,3,3,-0.03015270624378784,1.2120950820377705
38,3681.5,3781.0,199,66.61765186878202,66.73058422440062,53.07729965527311,53.17938928051489,0.1129323556185966,0.10208962524178133,1.10620795552081,0.0015643820328495078,0.0012930017471489733,0.0014286918899992407,13.551194943885726,80,65,636,484,18,12,-400.45830694679137,0.12578616352201258,0.13429752066115702,0.775,0.8153846153846154,3653,2966,23395,18693,618,442,-6593.269415040438,0.1561444753152383,0.1586690204889531,0.8308239802901725,0.8509777478084963,80,65,140,52,773,2880,15641,4101,348,2618,14039,1688,0.7016029066039752,0.7696463916974269,0.21160689843963865,0.11732973701955496,0.158596635207222,0.17092337917485265,6,1,-0.008511357139144443,1.2098839280758273
39,3781.0,3880.5,199,66.73058422440062,66.88418828654103,53.17938928051489,53.30500132728717,0.15360406214041689,0.12561204677228233,1.2228449904878973,0.0015638532478661012,0.0012922179236548256,0.0014280355857604634,13.57918695925386,102,79,656,515,18,7,-122.61702657526627,0.15548780487804878,0.1533980582524272,0.8235294117647058,0.9113924050632911,3755,3045,24051,19208,636,449,-6719.600671814721,0.15612656438401729,0.1585276967930029,0.8306258322237017,0.8525451559934318,102,79,129,50,795,2960,16088,4208,354,2691,14431,1732,0.7019666541931728,0.7697313619325281,0.21171770972037285,0.11625615763546798,0.1589046572056766,0.16970278044103548,5,8,0.0020897466256215858,1.210208602774213
