episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,approval_disparity,rho_cumulative
1,0.0,99.5,199,60.81565575819663,60.841555379123534,48.29054967454462,48.323846940494434,0.02589962092690712,0.03329726594981253,0.7778302568728752,0.0002602976977578605,0.0003346458889428395,0.00029747179335035,12.5177084386291,17,21,575,478,3,3,-14.664679115637735,0.029565217391304348,0.043933054393305436,0.8235294117647058,0.8571428571428572,17,21,575,478,3,3,-14.664679115637735,0.029565217391304348,0.043933054393305436,0.8235294117647058,0.8571428571428572,17,21,124,51,3,14,437,121,5,16,411,46,0.7652173913043478,0.8702928870292888,0.17647058823529413,0.23809523809523808,0.024193548387096774,0.09803921568627451,0,1,-0.014367837002001088,0.7778302568728752
2,99.5,199.0,199,60.841555379123534,60.86865869399013,48.323846940494434,48.34911731943193,0.027103314866593564,0.02527037893749906,1.072532981544435,0.0002663464110226165,0.0002943097733030733,0.0002803280921628449,12.519541374558194,16,14,571,492,3,1,46.03674001264903,0.028021015761821366,0.028455284552845527,0.8125,0.9285714285714286,33,35,1146,970,6,4,31.372060897011302,0.028795811518324606,0.03608247422680412,0.8181818181818181,0.8857142857142857,16,14,116,40,6,27,879,234,6,29,850,85,0.7722513089005235,0.8824742268041237,0.18181818181818182,0.17142857142857143,0.025,0.06593406593406594,5,1,-0.0004342687910241609,0.9049866337545618
3,199.0,298.5,199,60.86865869399013,60.89860244844945,48.34911731943193,48.364218405474425,0.029943754459324623,0.01510108604249183,1.9828874807459613,0.0002778783593059474,0.00024679641852530456,0.000262337388915626,12.534384042975027,18,11,543,452,3,1,-27.52057304880267,0.03314917127071823,0.024336283185840708,0.8333333333333334,0.9090909090909091,51,46,1689,1422,9,5,3.851487848208629,0.03019538188277087,0.03234880450070324,0.8235294117647058,0.8913043478260869,18,11,114,51,11,40,1295,343,6,40,1240,136,0.7732386027235051,0.8762306610407876,0.21568627450980393,0.13043478260869565,0.031073446327683617,0.04225352112676056,0,3,0.008812888084877523,1.1259416200865813
4,298.5,398.0,199,60.89860244844945,60.92127426350764,48.364218405474425,48.39295821087361,0.022671815058188827,0.028739805399183638,0.788864598882525,0.0002653731289221461,0.00025730788022358556,0.0002613405045728658,12.528316052634032,14,15,566,440,2,1,37.265752248363526,0.024734982332155476,0.03409090909090909,0.8571428571428572,0.9333333333333333,65,61,2255,1862,11,6,41.117240096572154,0.028824833702882482,0.03276047261009667,0.8307692307692307,0.9016393442622951,14,15,133,46,13,52,1716,474,9,52,1622,179,0.766740576496674,0.8759398496240601,0.2,0.14754098360655737,0.026694045174537988,0.047872340425531915,1,0,-0.009355926758753613,1.0313447403614389
5,398.0,497.5,199,60.92127426350764,60.946276198686604,48.39295821087361,48.41212743431585,0.02500193517896321,0.01916922344224048,1.3042748056173217,0.0002625536492260851,0.0002443774065753317,0.0002534655279007084,12.534148764370755,16,13,574,453,2,2,-31.452039478970832,0.027874564459930314,0.02869757174392936,0.875,0.8461538461538461,81,74,2829,2315,13,8,4.3616359710614745,0.02863202545068929,0.031965442764578834,0.8395061728395061,0.8918918918918919,16,13,126,52,14,67,2149,599,12,62,2013,228,0.7645811240721103,0.8747300215982722,0.1728395061728395,0.16216216216216217,0.022838499184339316,0.05,1,0,-0.0008230072839990471,1.074377754087305
6,497.5,597.0,199,60.946276198686604,60.96650377503414,48.41212743431585,48.430178240961105,0.020227576347537024,0.018050806645256046,1.1205912702440397,0.0002526767451214646,0.000233883695840006,0.0002432802204807353,12.536325534073036,12,9,567,496,3,0,-4.878031537488809,0.021164021164021163,0.018145161290322582,0.75,1.0,93,83,3396,2811,16,8,-0.5163955664273416,0.027385159010600707,0.029526858769121308,0.8279569892473118,0.9036144578313253,12,9,118,55,15,78,2587,716,12,71,2445,283,0.7661955241460542,0.8740661686232657,0.16129032258064516,0.14457831325301204,0.02051983584131327,0.04067796610169491,1,1,0.003018859873698581,1.0803521135321654
7,597.0,696.5,199,60.96650377503414,60.99692539898991,48.430178240961105,48.45365612638828,0.03042162395576753,0.02347788542717666,1.295756555679976,0.00026025791930119437,0.00023418011750704986,0.0002472190184041221,12.543269272601627,20,13,543,486,2,1,57.079048920379975,0.03683241252302026,0.026748971193415638,0.9,0.9230769230769231,113,96,3939,3297,18,9,52.48624190397802,0.028687484133028688,0.029117379435850774,0.8407079646017699,0.90625,20,13,114,43,18,95,2999,827,12,84,2875,326,0.7659304391977659,0.875644525326054,0.1592920353982301,0.125,0.021301775147928994,0.03550295857988166,1,2,0.010083441329604623,1.111357881581725
8,696.5,796.0,199,60.99692539898991,61.02359523066265,48.45365612638828,48.482785023756655,0.026669831672741395,0.02912889736837343,0.9155798565069629,0.00026123049304776797,0.00024150169498999205,0.00025136609401888,12.540810206905995,18,20,549,479,3,5,-56.64598901260784,0.03278688524590164,0.04175365344467641,0.8333333333333334,0.75,131,116,4488,3776,21,14,-4.159747108629823,0.029188948306595366,0.03072033898305085,0.8396946564885497,0.8793103448275862,18,20,120,53,25,106,3417,940,15,101,3284,376,0.7669340463458111,0.8736758474576272,0.19083969465648856,0.12931034482758622,0.025906735751295335,0.03836317135549872,0,1,-0.008966768198774767,1.081692172216818
9,796.0,895.5,199,61.02359523066265,61.042848801032314,48.482785023756655,48.50672568859949,0.019253570369663464,0.02394066484283286,0.8042203713247097,0.00025370524046419517,0.00024140258409253662,0.0002475539122783659,12.536123112432826,12,13,602,458,2,3,-35.38460473972838,0.019933554817275746,0.028384279475982533,0.8333333333333334,0.7692307692307692,143,129,5090,4234,23,17,-43.29588851831069,0.028094302554027506,0.030467642890883325,0.8391608391608392,0.8682170542635659,12,13,127,67,27,116,3882,1065,17,112,3664,441,0.7679764243614932,0.8693906471421823,0.1888111888111888,0.13178294573643412,0.024725274725274724,0.03711790393013101,2,1,-0.008450724658706787,1.0509632339600083
10,895.5,995.0,199,61.042848801032314,61.07254479001049,48.50672568859949,48.528616813800625,0.029695988978176047,0.021891125201136674,1.356530955139488,0.0002581799314712189,0.0002392634565386967,0.0002487216940049578,12.543927976209865,19,14,635,479,5,1,-74.87375442007607,0.029921259842519685,0.029227557411273485,0.736842105263158,0.9285714285714286,162,143,5725,4713,28,18,-118.16964293838676,0.02829694323144105,0.030341608317419902,0.8271604938271605,0.8741258741258742,19,14,129,48,30,132,4372,1191,20,123,4084,486,0.7689082969432315,0.8707829408020369,0.18518518518518517,0.13986013986013987,0.02457002457002457,0.039525691699604744,0,1,0.0006937024312461994,1.0790612791697374
