episode,mu_M_mean,mu_M_std,mu_F_mean,mu_F_std
1,61.4858020692601,0.0196319498259909,48.31290699768923,0.0036496337626073
2,61.516709918286764,0.0424950979198686,48.319845313992815,0.008052814040895
3,61.55232630957615,0.0664719367915218,48.32775337548007,0.012260539393299
4,61.59087286272889,0.0938257205000259,48.33576059369068,0.0163000380133823
5,61.62958226201207,0.1163483334481786,48.34544420531755,0.0221189001361901
6,61.67259780301455,0.1424266707327041,48.35361677901968,0.0262356876271962
7,61.71868491077977,0.1700917142410252,48.36270182233834,0.0298890849238035
8,61.770448210040115,0.2008091365472914,48.37272240104109,0.034240777871965
9,61.8230267816905,0.2277249464465386,48.3832518031967,0.0387162834346381
10,61.88092001645258,0.2578985762355357,48.39556331401361,0.0440490961562622
11,61.94437573687196,0.2879411753268874,48.40656861397916,0.0484908696633762
12,62.00933492401538,0.3158922746707873,48.42043077375301,0.0544048158239114
13,62.07512948251544,0.3444933621301395,48.43377058093892,0.0609095855986481
14,62.145554209379114,0.3708989086250614,48.44768662759133,0.0668266250298381
15,62.22264243477133,0.4024933868850099,48.46252301879814,0.0734853643929956
16,62.30382294776373,0.4356764962613547,48.47716952999227,0.0784336087077412
17,62.39086062532073,0.4669294221161258,48.49331155897676,0.0857140633600833
18,62.47843381999928,0.4968582542086354,48.5108280876643,0.0916217741820351
19,62.5727228523138,0.530893736092862,48.52943890273864,0.0986375515115092
20,62.66585613463958,0.5636204540140335,48.547437128985464,0.1073995730905418
21,62.76945953626243,0.5987768557533907,48.56535803766361,0.1153996176667121
22,62.87545844174507,0.6315524500477327,48.58410485106124,0.1239187474092112
23,62.9863124315058,0.6606903935139269,48.60483143334835,0.1321027932976548
24,63.09994473721595,0.695771674525421,48.62664034881227,0.1408918694470622
25,63.21549235063568,0.7341337005886716,48.65047335426139,0.151591825441759
26,63.337210357611376,0.7636275167498643,48.67478772784578,0.1630435728464616
27,63.461989453912096,0.7941992057476941,48.69901315262409,0.1742348450684133
28,63.59630076868198,0.8338891609007446,48.724919982668055,0.187288544558143
29,63.72970377238071,0.8661766887777432,48.75419228478945,0.2026585614739714
30,63.86655352839239,0.898829448705238,48.78092133604487,0.2181175560166388
31,64.01109213523095,0.9283356738139914,48.80885216097255,0.2348850492006906
32,64.15933732095294,0.9591121087027288,48.83811789415446,0.2515602117740879
33,64.3142608046053,0.9936807112650552,48.870805701726894,0.2712480883208418
34,64.4715639623582,1.0257907996096172,48.90469823544525,0.2935339612813781
35,64.63344989330321,1.0581946788919372,48.94204497744833,0.32079769288671
36,64.79968949137526,1.09113812413614,48.98094648545895,0.3530681903824492
37,64.96610531871914,1.1183589729221128,49.01916417466552,0.3813051157768169
38,65.13210424320769,1.1474717233797735,49.061628754313915,0.4151870107265934
39,65.30631042990976,1.170734440637023,49.10436004280742,0.4485178159695839
40,65.48160917284127,1.1984832802011611,49.15139318572516,0.4881283694100499
41,65.66715707191402,1.2286825456980486,49.19767001076407,0.5251840389010096
42,65.85528515106783,1.2541872516251171,49.246550890898035,0.5680578645545405
43,66.04100625577115,1.278577941774493,49.29664838986611,0.6102642908476045
44,66.23139887913828,1.2986981551531092,49.35062311713347,0.6537334733504275
45,66.42870185835639,1.3195667327639713,49.40793137458635,0.7029077528353309
46,66.63547634592217,1.3422283906804982,49.46748968126734,0.7510236021782865
47,66.83884867190847,1.3632928876436925,49.52964894701721,0.805214881733609
48,67.03971720633616,1.3808368119562424,49.59034801575074,0.8548437008507561
49,67.24527460631872,1.4027153694006116,49.6589230575816,0.9125814151034692
50,67.45849812079727,1.4151579100567,49.72877904391907,0.9722501236929244
51,67.66797403996307,1.4263846815512984,49.798895292189314,1.026627833419535
52,67.88356610826588,1.4394528075393414,49.87381686046356,1.0910075279975096
53,68.10174521687864,1.4501673757126314,49.94892167053353,1.149870442911995
54,68.31930213683991,1.4654066753949877,50.02953681800163,1.2090269203710169
55,68.53913984050322,1.46749010036742,50.106997818015856,1.262970829468047
56,68.76374512022899,1.468670336581492,50.1885683192859,1.316578959612528
57,68.99281467849205,1.4736572618674395,50.27481396796689,1.3785860127961642
58,69.22019216809869,1.4769797177720978,50.36467441667609,1.4394707417409889
59,69.4456911759064,1.4768676571066912,50.455202823346326,1.5032254132203613
60,69.67730588107031,1.4785222238035884,50.552166168268954,1.5619314615292488
61,69.90664151592152,1.4762653622207915,50.65269844006877,1.6190734771498914
62,70.14033988558974,1.48279260660511,50.755482795353,1.6778753466505738
63,70.37076491371758,1.4829247029459434,50.860900918214064,1.7399370844031423
64,70.60058133265314,1.4836786035759757,50.973673075462,1.8035568314883348
65,70.84172561220204,1.4848538959256343,51.09319537574119,1.874059018208428
66,71.08256732163287,1.490406666364229,51.21100591932785,1.9395863358718024
67,71.32644335109786,1.4868968492967027,51.3291476611535,2.0016286986734912
68,71.56288808600956,1.4867298984681012,51.45500866557164,2.067204088623513
69,71.80396656572597,1.484381412933622,51.579730096294256,2.128234600916618
70,72.0424093601348,1.4867951615079098,51.71245808263933,2.20012261820798
71,72.27952218047673,1.4819118749671487,51.84428942260465,2.2637291736099026
72,72.5125843093825,1.4818581960520998,51.97731746150932,2.3272118779840265
73,72.75341149393972,1.4762525686334338,52.11476960663674,2.392452300760908
74,72.99576739704916,1.4759795215344915,52.2515264786026,2.455468200854244
75,73.23041253867929,1.4758408295626544,52.390201525475234,2.518737780324365
76,73.46188360298557,1.47844129317953,52.53130265167424,2.5819871112148323
77,73.70003027490557,1.474482544218647,52.67616151765522,2.6467983508905424
78,73.94144176378049,1.472597900147913,52.82065737393928,2.712515037525769
79,74.1811162170412,1.4724128247701114,52.96853000025038,2.775683221163864
80,74.4258408259506,1.4735974219105146,53.122368726600314,2.8387755622001287
81,74.66615940428532,1.4763193887209471,53.27599142873155,2.9067661733320604
82,74.9085874359753,1.473649817332538,53.43184589285717,2.9749397028636917
83,75.14537811149032,1.479324319069068,53.59050284253626,3.037410630565922
84,75.39327295095953,1.4787649673537304,53.7524289167916,3.094170714806105
85,75.63348841356928,1.4823312841672072,53.91330970709352,3.1572859205318786
86,75.87309008492193,1.4864151071283174,54.07633216819435,3.213262978791865
87,76.1126025047445,1.4834310708649092,54.242591853200736,3.276223774566613
88,76.35330159974934,1.4880554117794726,54.41457287895346,3.340124522587422
89,76.58995278642028,1.4935704198853834,54.5873794748188,3.400159073522596
90,76.83078288249204,1.5007652848999902,54.76108343128359,3.460063983400268
91,77.06951211767169,1.509302998888518,54.933418084637765,3.5161883996717744
92,77.30677576353696,1.525057869428657,55.10435406516793,3.5779831462791316
93,77.54261575156225,1.5332473211922455,55.28053781562162,3.641044127379108
94,77.77902209411788,1.5442338721380433,55.452821117618456,3.693920786147687
95,78.01260899040523,1.551860671133599,55.62740111412067,3.758393625629468
96,78.24851359791833,1.5638801610042066,55.80253555979696,3.81182526345176
97,78.48291469386677,1.5771515343953868,55.980642294679456,3.871145372833427
98,78.72595833273765,1.58524572134287,56.16041706039474,3.928136200553752
99,78.9601295847909,1.6083456719435874,56.34085485764596,3.9874003064046466
100,79.19533429371907,1.6245811461629285,56.521074339587834,4.045000737919159
101,79.4293926109244,1.637052832640369,56.70809428259412,4.108093873706754
102,79.65771358934849,1.6570136072915438,56.8928241765755,4.169186948582565
103,79.89328346883993,1.685717037686172,57.078626639892,4.231765680258543
104,80.122060612438,1.706798216807869,57.27294125419818,4.294861415640413
105,80.35297310351727,1.7326602424979345,57.468835173586605,4.353650545329952
106,80.58241915216175,1.7581383603064684,57.66488921904365,4.414707500194214
107,80.8184112767797,1.77911431964097,57.85938716108815,4.469327238662129
108,81.0483916219253,1.799260899947459,58.053354810236144,4.521364908787782
109,81.28087609999665,1.820606989972001,58.24819789135098,4.574898786063733
110,81.50880720988897,1.847544321348678,58.44518195628028,4.620564189815552
111,81.74051476260094,1.8761387125523723,58.64296643688535,4.667848699111962
112,81.96523652571824,1.9014559039195011,58.84231278138949,4.726240173344417
113,82.19025384345744,1.9236791167031917,59.040087305876646,4.774177206147111
114,82.42915159383602,1.9551151755654907,59.24581996293235,4.8301350217057175
115,82.65111020608613,1.9848012999775264,59.43940811351247,4.884533283435586
116,82.88114696190134,2.0136811533167323,59.63970232233688,4.938223634194041
117,83.10569885050832,2.040283494005393,59.84612954763836,4.997428120436454
118,83.33543219578387,2.0699608271866223,60.047375322011725,5.055761945679882
119,83.55494333604959,2.097900095570734,60.2466289977495,5.111663812730654
120,83.78031380539667,2.1272744016669507,60.45142113896393,5.162707229342203
121,84.00213823445264,2.1585438047857326,60.65783909184313,5.219830262531271
122,84.23282413655747,2.1915496341778486,60.86098491190552,5.27316912669866
123,84.45941780848958,2.220462286128063,61.067533751044586,5.332240321261571
124,84.68392623745734,2.256053640588324,61.275453007052434,5.388060615187912
125,84.90728152584055,2.2855123684054357,61.48862603252975,5.447902638558932
126,85.13184282674139,2.318103147881405,61.696023551738314,5.4991002951302805
127,85.35612140346183,2.3500590997796675,61.904038447417086,5.562725596126006
128,85.57339143000073,2.3895657707714735,62.11524341992448,5.611560113845798
