constraint,reward,label,apr_disp_mean,apr_disp_std,wealth_gap_mean,wealth_gap_std,rho_mean,rho_std,welfare_M,welfare_F,welfare_avg,n_seeds,n_episodes
approval_rate,social_welfare,Social Welfare,-0.0012005826762520044,0.010747784756171063,58.66579216302506,3.353723735744496,1.1294534629363446,0.03377348459228679,1.0064187641745865,0.891067048976154,0.9540096917478021,3,400
approval_rate,rawlsian_maximin,Rawlsian Maximin,0.0037304167534999433,0.18864352823320277,60.49923103126398,2.227956334708186,1.134882739440629,0.02302665266200941,1.0091173742578439,0.8891820618888139,0.9546316638934401,3,400
approval_rate,fairness_lagrangian,Fairness Lagrangian,0.0010831957255454938,0.24899764051343043,62.42205654569614,1.8434904830457974,1.1672405235930503,0.19797763320697925,0.8706284417754746,0.7458860656203646,0.814381111458513,3,400
approval_rate,utilitarian_profit,Utilitarian Profit,0.005929875239588545,0.01171878670258963,57.212575271149035,2.727969884276133,1.124791574173237,0.012784825737262733,1.006960789344752,0.8952421163760096,0.9562238774342565,3,400
